timestamp,light,humidity,temperature,co2,occupancy,motion_count
2020-11-05 19:54:00.189323,0.0,51.20000076293945,22.200000762939453,606,True,114
2020-11-05 19:55:01.581671,0.0,51.29999923706055,22.299999237060547,613,False,114
2020-11-05 19:56:03.113211,0.0,51.29999923706055,22.200000762939453,613,False,114
2020-11-05 19:57:07.032849,0.0,51.20000076293945,22.200000762939453,611,False,114
2020-11-05 19:58:08.465089,0.0,51.20000076293945,22.200000762939453,610,False,114
2020-11-05 19:59:09.832465,0.0,51.20000076293945,22.200000762939453,605,False,114
2020-11-05 20:00:11.226041,0.0,51.099998474121094,22.200000762939453,600,False,114
2020-11-05 20:01:12.774018,0.0,51.099998474121094,22.200000762939453,598,False,114
2020-11-05 20:02:14.173252,0.0,51.0,22.200000762939453,596,False,114
2020-11-05 20:03:15.688509,0.0,51.0,22.200000762939453,590,True,116
2020-11-05 20:04:17.133722,0.0,50.900001525878906,22.200000762939453,589,True,116
2020-11-05 20:05:18.684077,0.0,50.900001525878906,22.200000762939453,588,True,116
2020-11-05 20:06:20.121014,0.0,50.900001525878906,22.200000762939453,590,True,116
2020-11-05 20:07:31.650616,0.0,50.5,22.100000381469727,585,True,116
2020-11-05 20:08:33.087192,0.0,50.5,22.100000381469727,583,False,116
2020-11-05 20:09:34.488311,0.0,50.5,22.100000381469727,579,False,116
2020-11-05 20:10:35.923901,0.0,50.400001525878906,22.100000381469727,574,True,118
2020-11-05 20:11:37.347849,0.0,50.5,22.100000381469727,578,True,121
2020-11-05 20:12:38.736907,0.0,50.599998474121094,22.100000381469727,580,True,122
2020-11-05 20:13:45.202817,0.0,50.400001525878906,22.100000381469727,579,True,126
2020-11-05 20:14:49.259830,2.5,50.29999923706055,22.100000381469727,573,True,126
2020-11-05 20:15:50.699179,2.5,50.20000076293945,22.100000381469727,571,True,126
2020-11-05 20:16:52.239087,2.5,50.20000076293945,22.100000381469727,571,True,126
2020-11-05 20:17:56.215846,2.5,50.20000076293945,22.100000381469727,571,True,126
2020-11-05 20:18:57.646149,2.5,50.20000076293945,22.100000381469727,568,False,126
2020-11-05 20:19:59.092629,2.5,50.20000076293945,22.100000381469727,565,False,126
2020-11-05 20:21:05.558206,2.5,50.099998474121094,22.0,560,False,126
2020-11-05 20:22:09.524768,2.5,50.20000076293945,22.100000381469727,558,False,126
2020-11-05 20:23:10.904046,2.5,50.20000076293945,22.100000381469727,558,False,126
2020-11-05 20:24:12.310405,3.3333333333333335,50.20000076293945,22.100000381469727,557,False,126
2020-11-05 20:25:13.863573,3.3333333333333335,50.099998474121094,22.0,555,False,126
2020-11-05 20:26:20.292771,2.5,50.20000076293945,22.0,556,False,126
2020-11-05 20:27:21.730872,2.5,50.20000076293945,22.0,557,False,126
2020-11-05 20:28:23.188933,2.5,50.20000076293945,22.100000381469727,553,False,126
2020-11-05 20:29:24.594564,2.5,50.20000076293945,22.100000381469727,553,False,126
2020-11-05 20:30:31.066595,2.5,50.20000076293945,22.0,552,False,126
2020-11-05 20:31:37.659453,0.0,50.20000076293945,22.0,552,False,126
2020-11-05 20:32:44.260947,0.8333333333333334,50.099998474121094,22.0,552,False,126
2020-11-05 20:33:45.695158,0.0,50.099998474121094,22.0,551,False,126
2020-11-05 20:34:47.246676,0.0,50.20000076293945,22.0,548,False,126
2020-11-05 20:35:48.686844,0.0,50.20000076293945,22.0,551,False,126
2020-11-05 20:37:00.253845,0.0,50.20000076293945,22.0,556,True,128
2020-11-05 20:38:01.686378,2.5,50.20000076293945,22.0,556,True,129
2020-11-05 20:39:03.123640,2.5,50.400001525878906,22.0,559,True,129
2020-11-05 20:40:04.534309,2.5,50.29999923706055,22.0,557,True,133
2020-11-05 20:41:05.957631,2.5,51.400001525878906,22.0,562,True,133
2020-11-05 20:42:07.382458,0.0,51.400001525878906,22.0,567,True,133
2020-11-05 20:43:08.927561,0.0,51.70000076293945,22.0,569,True,133
2020-11-05 20:44:10.365587,0.0,51.70000076293945,22.0,569,True,133
2020-11-05 20:45:16.799324,0.0,51.20000076293945,22.0,566,False,133
2020-11-05 20:46:18.224433,0.0,51.20000076293945,22.0,567,False,133
2020-11-05 20:47:19.635677,0.0,51.29999923706055,22.0,566,False,133
2020-11-05 20:48:21.139413,0.0,51.20000076293945,22.0,567,False,133
2020-11-05 20:49:27.603472,0.0,51.0,22.0,564,False,133
2020-11-05 20:50:29.003296,0.0,50.900001525878906,22.0,561,False,133
2020-11-05 20:51:30.417431,0.0,51.0,22.0,559,False,133
2020-11-05 20:52:31.817369,0.0,51.0,22.0,555,False,133
2020-11-05 20:53:40.845244,0.0,50.900001525878906,21.899999618530273,555,False,133
2020-11-05 20:54:44.890766,0.0,50.599998474121094,21.899999618530273,557,False,133
2020-11-05 20:55:46.335505,0.0,50.599998474121094,21.899999618530273,556,False,133
2020-11-05 20:56:47.814755,0.0,50.70000076293945,21.899999618530273,554,False,133
2020-11-05 20:57:49.251821,0.0,50.5,21.899999618530273,552,False,133
2020-11-05 20:58:50.697572,0.0,50.400001525878906,21.899999618530273,548,False,133
2020-11-05 20:59:52.165765,0.0,50.70000076293945,21.899999618530273,549,False,133
2020-11-05 21:00:56.107348,0.0,50.5,21.899999618530273,552,False,133
2020-11-05 21:01:57.612342,0.0,50.5,21.899999618530273,550,False,133
2020-11-05 21:02:58.990385,0.0,50.29999923706055,21.899999618530273,549,False,133
2020-11-05 21:04:02.914071,0.0,50.400001525878906,21.899999618530273,549,False,133
2020-11-05 21:05:06.939059,0.0,50.29999923706055,21.899999618530273,550,False,133
2020-11-05 21:06:08.377449,0.0,50.20000076293945,21.899999618530273,550,False,133
2020-11-05 21:07:09.915140,0.0,50.20000076293945,21.899999618530273,553,False,133
2020-11-05 21:08:11.308224,0.0,50.400001525878906,21.899999618530273,553,False,133
2020-11-05 21:09:12.819232,0.0,50.099998474121094,21.799999237060547,552,False,133
2020-11-05 21:10:14.215133,0.0,50.29999923706055,21.799999237060547,557,False,133
2020-11-05 21:11:15.752455,0.0,50.29999923706055,21.799999237060547,557,False,133
2020-11-05 21:12:17.200275,0.0,50.400001525878906,21.799999237060547,557,False,133
2020-11-05 21:13:18.664817,0.0,50.29999923706055,21.799999237060547,558,False,133
2020-11-05 21:14:20.103897,0.8333333333333334,50.29999923706055,21.799999237060547,556,False,133
2020-11-05 21:15:29.098466,0.0,50.20000076293945,21.700000762939453,554,False,133
2020-11-05 21:16:30.540126,0.0,50.29999923706055,21.799999237060547,553,False,133
2020-11-05 21:17:31.962743,0.0,50.29999923706055,21.799999237060547,550,False,133
2020-11-05 21:18:33.409150,2.5,50.5,21.799999237060547,548,False,133
2020-11-05 21:19:34.834897,0.0,50.29999923706055,21.700000762939453,548,False,133
2020-11-05 21:20:36.248962,0.0,50.29999923706055,21.700000762939453,552,False,133
2020-11-05 21:21:37.805557,0.0,50.29999923706055,21.700000762939453,552,False,133
2020-11-05 21:22:41.769427,0.0,50.5,21.700000762939453,554,False,133
2020-11-05 21:23:43.255176,0.0,50.5,21.700000762939453,553,False,133
2020-11-05 21:24:44.701092,0.0,50.29999923706055,21.700000762939453,555,False,133
2020-11-05 21:25:51.199054,0.0,50.400001525878906,21.700000762939453,556,False,133
2020-11-05 21:26:52.745011,0.0,50.5,21.700000762939453,552,False,133
2020-11-05 21:27:54.179443,0.0,50.29999923706055,21.700000762939453,550,False,133
2020-11-05 21:28:55.696251,0.0,50.099998474121094,21.700000762939453,546,False,133
2020-11-05 21:29:57.089809,0.0,50.20000076293945,21.700000762939453,546,False,133
2020-11-05 21:31:01.138530,0.0,50.20000076293945,21.700000762939453,544,True,135
2020-11-05 21:32:02.529333,2.5,50.20000076293945,21.700000762939453,544,True,141
2020-11-05 21:33:03.935511,2.5,50.20000076293945,21.700000762939453,546,True,141
2020-11-05 21:34:05.489048,2.5,50.400001525878906,21.700000762939453,543,True,141
2020-11-05 21:35:06.929734,2.5,50.400001525878906,21.700000762939453,545,True,141
2020-11-05 21:36:08.482424,2.5,50.29999923706055,21.700000762939453,543,True,147
2020-11-05 21:37:09.893792,1.6666666666666667,50.29999923706055,21.700000762939453,546,True,148
2020-11-05 21:38:11.371173,0.0,50.29999923706055,21.700000762939453,548,True,148
2020-11-05 21:39:12.764813,0.0,50.400001525878906,21.700000762939453,546,True,148
2020-11-05 21:40:14.313621,0.0,50.400001525878906,21.700000762939453,547,True,148
2020-11-05 21:41:15.733921,0.0,50.5,21.700000762939453,546,True,148
2020-11-05 21:42:17.194100,0.0,50.599998474121094,21.700000762939453,549,False,148
2020-11-05 21:43:18.640611,0.0,50.79999923706055,21.700000762939453,551,False,148
2020-11-05 21:44:20.085995,0.0,50.900001525878906,21.700000762939453,551,False,148
2020-11-05 21:45:21.483477,0.0,51.099998474121094,21.700000762939453,553,False,148
2020-11-05 21:46:22.925982,0.0,51.20000076293945,21.700000762939453,551,False,148
2020-11-05 21:47:24.348177,0.0,51.099998474121094,21.700000762939453,552,False,148
2020-11-05 21:48:30.815280,0.0,51.0,21.700000762939453,553,False,148
2020-11-05 21:49:32.255320,0.0,51.0,21.700000762939453,556,False,148
2020-11-05 21:50:33.681173,0.0,51.0,21.700000762939453,555,False,148
2020-11-05 21:51:35.115925,0.0,51.099998474121094,21.700000762939453,552,False,148
2020-11-05 21:52:36.555596,0.0,51.099998474121094,21.600000381469727,553,False,148
2020-11-05 21:53:37.957514,0.8333333333333334,51.20000076293945,21.700000762939453,552,True,150
2020-11-05 21:54:39.509644,0.0,51.20000076293945,21.700000762939453,553,True,150
2020-11-05 21:55:40.899745,0.0,51.20000076293945,21.700000762939453,554,True,150
2020-11-05 21:56:42.438008,0.0,51.20000076293945,21.700000762939453,551,True,150
2020-11-05 21:57:46.372534,0.0,51.099998474121094,21.700000762939453,550,True,150
2020-11-05 21:58:47.809124,0.0,51.0,21.600000381469727,552,False,150
2020-11-05 21:59:49.223692,0.0,51.099998474121094,21.700000762939453,552,False,150
2020-11-05 22:00:50.666347,0.0,51.099998474121094,21.700000762939453,553,False,150
2020-11-05 22:01:52.079851,0.0,51.20000076293945,21.700000762939453,552,False,150
2020-11-05 22:02:53.503066,0.0,51.20000076293945,21.700000762939453,549,False,150
2020-11-05 22:03:55.052340,0.0,51.20000076293945,21.700000762939453,546,False,150
2020-11-05 22:04:56.467316,0.0,51.29999923706055,21.700000762939453,547,False,150
2020-11-05 22:06:00.504224,0.0,51.29999923706055,21.600000381469727,550,False,150
2020-11-05 22:07:04.451780,0.0,51.20000076293945,21.700000762939453,547,False,150
2020-11-05 22:08:05.831003,0.0,51.20000076293945,21.600000381469727,549,False,150
2020-11-05 22:09:07.358888,0.0,51.29999923706055,21.700000762939453,549,False,150
2020-11-05 22:10:11.319238,0.0,51.29999923706055,21.700000762939453,554,False,150
2020-11-05 22:11:12.756594,0.0,51.29999923706055,21.700000762939453,555,False,150
2020-11-05 22:12:16.714398,0.0,51.20000076293945,21.700000762939453,555,False,150
2020-11-05 22:13:18.136867,0.0,51.20000076293945,21.600000381469727,553,False,150
2020-11-05 22:14:19.681656,0.0,51.20000076293945,21.600000381469727,553,False,150
2020-11-05 22:15:21.093678,0.0,51.20000076293945,21.600000381469727,553,False,150
2020-11-05 22:16:22.602276,0.0,51.20000076293945,21.700000762939453,554,False,150
2020-11-05 22:17:23.992486,0.0,51.20000076293945,21.700000762939453,555,False,150
2020-11-05 22:18:25.506273,0.0,51.29999923706055,21.700000762939453,553,False,150
2020-11-05 22:19:32.020662,0.0,51.20000076293945,21.600000381469727,553,False,150
2020-11-05 22:20:35.943122,0.0,51.20000076293945,21.600000381469727,556,False,150
2020-11-05 22:21:37.402540,0.0,51.20000076293945,21.600000381469727,554,False,150
2020-11-05 22:22:38.847111,0.0,51.20000076293945,21.600000381469727,555,False,150
2020-11-05 22:23:40.236236,0.0,51.20000076293945,21.600000381469727,553,False,150
2020-11-05 22:24:41.659229,0.0,51.20000076293945,21.600000381469727,552,False,150
2020-11-05 22:25:43.100506,0.0,51.20000076293945,21.600000381469727,553,False,150
2020-11-05 22:26:44.483265,0.0,51.20000076293945,21.600000381469727,552,False,150
2020-11-05 22:27:45.907354,0.0,51.20000076293945,21.600000381469727,552,False,150
2020-11-05 22:28:47.452648,0.0,51.29999923706055,21.600000381469727,547,False,150
2020-11-05 22:29:48.887472,0.0,51.400001525878906,21.600000381469727,546,False,150
2020-11-05 22:30:50.427288,0.0,51.29999923706055,21.600000381469727,544,False,150
2020-11-05 22:31:54.403301,0.0,51.29999923706055,21.600000381469727,547,False,150
2020-11-05 22:32:58.376328,0.0,51.400001525878906,21.600000381469727,547,False,150
2020-11-05 22:34:02.434482,0.0,51.29999923706055,21.600000381469727,544,False,150
2020-11-05 22:35:03.867486,0.0,51.29999923706055,21.600000381469727,545,False,150
2020-11-05 22:36:05.376463,0.0,51.29999923706055,21.600000381469727,544,False,150
2020-11-05 22:37:06.792116,0.0,51.400001525878906,21.600000381469727,549,False,150
2020-11-05 22:38:08.304553,0.0,51.5,21.600000381469727,549,False,150
2020-11-05 22:39:09.752040,0.0,51.5,21.600000381469727,553,False,150
2020-11-05 22:40:11.177267,0.0,51.5,21.600000381469727,551,False,150
2020-11-05 22:41:12.615752,0.0,51.5,21.600000381469727,555,False,150
2020-11-05 22:42:13.989725,0.0,51.5,21.600000381469727,554,False,150
2020-11-05 22:43:15.410368,0.0,51.5,21.600000381469727,554,False,150
2020-11-05 22:44:16.794450,0.0,51.400001525878906,21.600000381469727,553,False,150
2020-11-05 22:45:18.307440,0.0,51.29999923706055,21.600000381469727,549,False,150
2020-11-05 22:46:22.259492,0.0,51.29999923706055,21.600000381469727,550,False,150
2020-11-05 22:47:23.776748,0.0,51.29999923706055,21.600000381469727,547,False,150
2020-11-05 22:48:25.223724,0.0,51.29999923706055,21.600000381469727,545,False,150
2020-11-05 22:49:29.169917,0.0,51.29999923706055,21.600000381469727,542,False,150
2020-11-05 22:50:30.719526,0.0,51.29999923706055,21.600000381469727,540,False,150
2020-11-05 22:51:32.153383,0.0,51.400001525878906,21.600000381469727,540,False,150
2020-11-05 22:52:33.706620,0.0,51.29999923706055,21.600000381469727,539,False,150
2020-11-05 22:53:37.676332,0.0,51.5,21.600000381469727,541,False,150
2020-11-05 22:54:39.170245,0.0,51.400001525878906,21.5,543,False,150
2020-11-05 22:55:40.615599,0.0,51.5,21.600000381469727,546,False,150
2020-11-05 22:56:41.994239,0.0,51.400001525878906,21.600000381469727,549,False,150
2020-11-05 22:57:43.418206,0.0,51.400001525878906,21.600000381469727,547,False,150
2020-11-05 22:58:44.824602,0.0,51.400001525878906,21.5,550,False,150
2020-11-05 22:59:46.236187,0.0,51.5,21.600000381469727,553,False,150
2020-11-05 23:00:50.207289,0.0,51.5,21.5,553,False,150
2020-11-05 23:01:54.178338,0.0,51.5,21.5,556,False,150
2020-11-05 23:02:58.212869,0.0,51.599998474121094,21.600000381469727,555,False,150
2020-11-05 23:04:04.639107,0.0,51.599998474121094,21.5,555,False,150
2020-11-05 23:05:06.029899,0.0,51.599998474121094,21.600000381469727,556,False,150
2020-11-05 23:06:07.576395,0.0,51.599998474121094,21.600000381469727,555,False,150
2020-11-05 23:07:14.043774,0.0,51.599998474121094,21.5,553,False,150
2020-11-05 23:08:15.485665,0.0,51.599998474121094,21.5,551,False,150
2020-11-05 23:09:16.909322,0.0,51.599998474121094,21.5,553,False,150
2020-11-05 23:10:18.352536,0.0,51.70000076293945,21.5,552,False,150
2020-11-05 23:11:19.843455,0.0,51.70000076293945,21.5,554,False,150
2020-11-05 23:12:23.773322,0.0,51.79999923706055,21.5,556,False,150
2020-11-05 23:13:25.283787,0.0,51.79999923706055,21.5,555,False,150
2020-11-05 23:14:26.683661,0.0,51.79999923706055,21.5,558,False,150
2020-11-05 23:15:28.104315,0.0,51.79999923706055,21.5,563,False,150
2020-11-05 23:16:32.144870,0.0,51.900001525878906,21.5,565,False,150
2020-11-05 23:17:33.579378,0.0,51.900001525878906,21.5,567,False,150
2020-11-05 23:18:42.575348,0.0,51.900001525878906,21.5,570,False,150
2020-11-05 23:19:51.573404,0.0,52.0,21.5,572,False,150
2020-11-05 23:20:53.093809,0.0,52.0,21.5,575,False,150
2020-11-05 23:21:57.036800,0.0,51.900001525878906,21.5,576,False,150
2020-11-05 23:22:58.445298,0.0,51.900001525878906,21.5,577,False,150
2020-11-05 23:23:59.844102,0.0,52.0,21.5,580,False,150
2020-11-05 23:25:01.246394,0.0,52.0,21.5,581,False,150
2020-11-05 23:26:05.313727,0.0,52.0,21.5,579,False,150
2020-11-05 23:27:09.283899,0.0,52.0,21.5,579,False,150
2020-11-05 23:28:10.715567,0.0,52.0,21.5,583,False,150
2020-11-05 23:29:12.158115,0.0,52.099998474121094,21.5,581,False,150
2020-11-05 23:30:13.584353,0.0,52.099998474121094,21.5,582,False,150
2020-11-05 23:31:17.623433,0.0,52.099998474121094,21.5,585,False,150
2020-11-05 23:32:19.012520,0.0,52.099998474121094,21.5,582,False,150
2020-11-05 23:33:20.567440,0.0,52.099998474121094,21.5,584,False,150
2020-11-05 23:34:24.535651,0.0,52.29999923706055,21.5,587,False,150
2020-11-05 23:35:25.978295,0.0,52.29999923706055,21.5,588,False,150
2020-11-05 23:36:27.362781,0.0,52.20000076293945,21.5,586,False,150
2020-11-05 23:37:31.313848,0.0,52.29999923706055,21.5,588,False,150
2020-11-05 23:38:32.863046,0.0,52.29999923706055,21.5,587,False,150
2020-11-05 23:39:39.420047,0.0,52.29999923706055,21.5,586,False,150
2020-11-05 23:40:40.858513,0.0,52.29999923706055,21.5,588,False,150
2020-11-05 23:41:44.861820,0.0,52.29999923706055,21.5,589,False,150
2020-11-05 23:42:51.414903,0.0,52.29999923706055,21.5,591,False,150
2020-11-05 23:43:52.857469,0.0,52.29999923706055,21.5,592,False,150
2020-11-05 23:44:54.414733,0.0,52.29999923706055,21.5,593,False,150
2020-11-05 23:45:55.848215,0.0,52.29999923706055,21.5,592,False,150
2020-11-05 23:46:57.360687,0.0,52.29999923706055,21.5,593,False,150
2020-11-05 23:48:01.285321,0.0,52.29999923706055,21.5,593,False,150
2020-11-05 23:49:02.694311,0.0,52.29999923706055,21.5,593,False,150
2020-11-05 23:50:04.117903,0.0,52.29999923706055,21.5,589,False,150
2020-11-05 23:51:05.527907,0.0,52.29999923706055,21.5,585,False,150
2020-11-05 23:52:07.037191,0.0,52.400001525878906,21.5,586,False,150
2020-11-05 23:53:08.458138,0.0,52.5,21.5,587,False,150
2020-11-05 23:54:12.458396,0.0,52.5,21.5,587,False,150
2020-11-05 23:55:16.412864,0.0,52.5,21.399999618530273,591,False,150
2020-11-05 23:56:17.810239,0.0,52.599998474121094,21.5,593,False,150
2020-11-05 23:57:21.889158,0.0,52.70000076293945,21.5,598,False,150
2020-11-05 23:58:23.323112,0.0,52.599998474121094,21.399999618530273,601,False,150
2020-11-05 23:59:27.277897,0.0,52.70000076293945,21.5,605,False,150
2020-11-06 00:00:28.701118,0.0,52.70000076293945,21.5,603,False,150
2020-11-06 00:01:32.623858,0.0,52.70000076293945,21.5,602,False,150
2020-11-06 00:02:34.177138,0.0,52.70000076293945,21.5,602,False,150
2020-11-06 00:03:35.616447,0.0,52.70000076293945,21.5,599,False,150
2020-11-06 00:04:39.521128,0.0,52.599998474121094,21.399999618530273,602,False,150
2020-11-06 00:05:40.947422,0.0,52.70000076293945,21.5,598,False,150
2020-11-06 00:06:42.396237,0.0,52.70000076293945,21.5,599,False,150
2020-11-06 00:07:43.920957,0.0,52.70000076293945,21.5,600,False,150
2020-11-06 00:08:45.367649,0.0,52.599998474121094,21.399999618530273,602,False,150
2020-11-06 00:09:54.376900,0.0,52.599998474121094,21.399999618530273,603,False,150
2020-11-06 00:11:03.397161,0.0,52.599998474121094,21.5,606,False,150
2020-11-06 00:12:04.948985,0.0,52.599998474121094,21.399999618530273,609,False,150
2020-11-06 00:13:06.389468,0.0,52.70000076293945,21.399999618530273,609,False,150
2020-11-06 00:14:10.319218,0.0,52.70000076293945,21.5,610,False,150
2020-11-06 00:15:16.909338,0.0,52.70000076293945,21.399999618530273,608,False,150
2020-11-06 00:16:18.348413,0.0,52.70000076293945,21.5,606,False,150
2020-11-06 00:17:19.862835,0.0,52.70000076293945,21.399999618530273,606,False,150
2020-11-06 00:18:23.762296,0.0,52.70000076293945,21.399999618530273,603,False,150
2020-11-06 00:19:25.205309,0.0,52.70000076293945,21.399999618530273,601,False,150
2020-11-06 00:20:26.710436,0.0,52.70000076293945,21.399999618530273,603,False,150
2020-11-06 00:21:28.123086,0.0,52.70000076293945,21.399999618530273,601,False,150
2020-11-06 00:22:29.631509,0.0,52.79999923706055,21.399999618530273,600,False,150
2020-11-06 00:23:31.053390,0.0,52.70000076293945,21.399999618530273,599,False,150
2020-11-06 00:24:32.603232,0.0,52.79999923706055,21.399999618530273,602,False,150
2020-11-06 00:25:33.999887,0.0,52.79999923706055,21.399999618530273,605,False,150
2020-11-06 00:26:43.015651,0.0,52.900001525878906,21.399999618530273,605,False,150
2020-11-06 00:27:46.983852,0.0,52.900001525878906,21.399999618530273,603,False,150
2020-11-06 00:28:53.535146,0.0,52.900001525878906,21.399999618530273,603,False,150
2020-11-06 00:29:54.940270,0.0,52.900001525878906,21.399999618530273,603,False,150
2020-11-06 00:30:56.446525,0.0,52.900001525878906,21.399999618530273,608,False,150
2020-11-06 00:32:05.522496,0.0,52.900001525878906,21.399999618530273,609,False,150
2020-11-06 00:33:06.971321,0.0,52.900001525878906,21.399999618530273,614,False,150
2020-11-06 00:34:08.376758,0.0,52.900001525878906,21.399999618530273,613,False,150
2020-11-06 00:35:09.803259,0.0,52.900001525878906,21.399999618530273,618,False,150
2020-11-06 00:36:11.251827,0.0,52.900001525878906,21.399999618530273,620,False,150
2020-11-06 00:37:12.679356,0.0,52.900001525878906,21.399999618530273,619,False,150
2020-11-06 00:38:16.652712,0.0,52.900001525878906,21.399999618530273,619,False,150
2020-11-06 00:39:18.202285,0.0,52.900001525878906,21.399999618530273,617,False,150
2020-11-06 00:40:19.634342,0.0,52.900001525878906,21.399999618530273,617,False,150
2020-11-06 00:41:21.129074,0.0,52.900001525878906,21.399999618530273,617,False,150
2020-11-06 00:42:27.714343,0.0,52.900001525878906,21.399999618530273,617,False,150
2020-11-06 00:43:31.653236,0.0,52.900001525878906,21.399999618530273,617,False,150
2020-11-06 00:44:33.126947,0.0,53.0,21.399999618530273,620,False,150
2020-11-06 00:45:34.534215,0.0,53.0,21.399999618530273,623,False,150
2020-11-06 00:46:35.968937,0.0,53.0,21.399999618530273,625,False,150
2020-11-06 00:47:37.393597,0.0,52.900001525878906,21.399999618530273,623,False,150
