timestamp,light,humidity,temperature,occupancy,motion_count
2020-12-13 17:01:49.691047,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:02:50.280221,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:03:50.869352,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:04:53.966675,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:05:54.555811,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:06:55.145060,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:07:55.734206,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:08:56.323472,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:09:56.912532,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:10:57.463321,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:11:58.052425,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:12:58.641503,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:13:59.183307,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:14:59.727249,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:16:00.316483,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:17:00.905577,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:18:01.494822,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:19:02.031202,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:20:02.563359,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:21:03.152483,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:22:03.741870,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:23:04.302018,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:24:04.891219,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:25:05.480353,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:26:06.069428,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:27:06.658713,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:28:07.219258,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:29:07.759187,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:30:08.348356,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:31:08.937624,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:32:09.491330,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:33:10.080404,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:34:10.669364,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:35:11.258492,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:36:11.847642,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:37:12.436665,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:38:13.025837,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:39:13.614961,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:40:14.204177,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:41:14.775269,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:42:15.364747,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:43:15.954022,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:44:16.543286,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:45:17.132431,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:46:17.721686,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:47:18.303207,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:48:18.892314,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:49:19.481416,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:50:20.070499,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:51:20.659169,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:52:21.248260,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:53:21.837319,1.6666666666666667,39.20000076293945,20.299999237060547,False,0
2020-12-13 17:54:22.383577,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:55:22.972639,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:56:23.561724,1.6666666666666667,39.099998474121094,20.299999237060547,False,0
2020-12-13 17:57:24.150896,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 17:58:24.740039,1.6666666666666667,39.099998474121094,20.299999237060547,False,0
2020-12-13 17:59:25.329217,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:00:25.918445,1.6666666666666667,39.099998474121094,20.299999237060547,False,0
2020-12-13 18:01:26.487215,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:02:27.075503,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:03:27.664592,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:04:28.253670,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:05:28.815237,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:06:29.404359,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:07:29.993526,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:08:30.582641,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:09:31.171890,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:10:31.760979,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:11:32.314974,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
2020-12-13 18:12:32.904231,1.6666666666666667,39.20000076293945,20.399999618530273,False,0
